,Mean IP,Standard deviation IP,Excess kurtosis IP,Skewness IP,Mean DS,Standard deviation DS,Excess kurtosis DS,Skewness DS,Class
2395,86.4921875,38.88183141,0.569128537,1.70657396,1.471571906,11.21431663,13.46829733,247.0261125,0
2396,133.4921875,45.2218483,0.088137025,0.127219633,3.511705686,22.95336329,7.468812918,59.61565458,0
2397,104.5859375,48.76370438,1.217617253,1.745402654,43.05685619,68.27689379,1.392848367,0.56421615,0
2398,107.9375,42.07782039,0.194893914,0.488098838,2.232441472,13.2443394,9.440432357,129.417518,0
2399,89.9140625,39.33887775,0.557590962,1.523933611,1.327759197,15.19289347,13.04817297,183.0110824,0
2400,90.3046875,45.29841309,0.742012038,0.966059785,3.177257525,23.32245286,7.785759483,62.22871735,0
2401,122.046875,48.52815861,0.148441211,0.092485125,2.348662207,20.91153544,9.659115802,95.15678242,0
2402,93.890625,33.25357931,0.593680956,3.671255789,3.920568562,20.97098358,6.678065162,51.06169465,0
2403,139.921875,42.87747977,-0.159667321,0.634229406,2.489966555,14.52160424,9.190534892,111.2598744,0
2404,130.6484375,53.0370728,-0.087245598,-0.422421244,1.669732441,13.98567543,12.5456677,183.6921599,0
2405,93.5625,35.03787014,0.465876849,2.696703259,5.590301003,28.79624022,5.689346152,33.93725114,0
2406,133.0,45.12153726,-0.24509262,0.289351296,2.251672241,17.05845857,9.421902311,101.7693895,0
2407,131.5078125,55.25339301,-0.076353905,-0.468600894,2.24916388,18.06342757,8.903652439,85.53933104,0
2408,110.1796875,41.59504057,0.238782225,1.481365038,1.806856187,16.09229192,10.6672334,127.0464381,0
2409,128.6953125,49.24247382,0.106935673,0.211320856,2.787625418,21.01795014,8.510130341,76.56817795,0
2410,9.4453125,32.42293955,5.901331773,36.14395837,110.5643813,63.80673449,0.460033325,-0.828869488,1
2411,148.3125,47.9413297,-0.389339693,0.103106395,16.48913043,51.6644601,3.05690054,7.984433967,0
2412,108.8125,43.17546866,0.523029942,0.810789972,1.023411371,13.29770218,14.16291254,213.9702623,0
2413,108.8984375,51.71025645,0.073618355,-0.432564868,108.9456522,78.42685847,-0.615833144,-1.496695207,0
2414,44.8671875,45.69333429,2.888739412,8.810672554,176.1195652,59.73772038,-1.785376578,2.940913427,1
2415,159.671875,47.00384116,-0.304295563,-0.069956681,2.224916388,18.55973132,9.058002752,86.80915883,0
2416,135.4296875,50.05320351,0.071229411,-0.215082566,4.039297659,26.39735521,7.13637797,52.54085714,0
2417,127.765625,53.13286477,0.121560998,-0.253443723,3.423076923,20.69147311,6.899169056,52.47837357,0
2418,105.8359375,37.81095603,0.642625792,1.982179202,1.642976589,15.9235357,10.83529863,126.6374769,0
2419,130.3203125,46.75767544,0.108181635,-0.143316995,2.366220736,13.81802405,10.25502117,144.5215061,0
2420,123.4453125,43.32143822,0.207214245,0.497773761,4.473244147,24.03839849,6.226778865,42.41047966,0
2421,109.625,40.47182662,0.299008794,0.413359889,15.12792642,50.60853289,3.297892699,9.531764015,0
2422,121.5234375,52.45160937,0.31254692,-0.109028716,2.197324415,15.93757239,10.12590441,121.0097339,0
2423,71.4765625,33.92039505,0.904598923,5.366344909,6.450668896,29.55568535,4.814444626,23.41229449,0
2424,120.859375,49.11605109,-0.076935905,-0.190725158,3.404682274,17.65969027,7.040095947,61.71572934,0
2425,92.0,42.38937809,0.636471379,1.60787266,6.347826087,26.63665002,4.78786338,24.46230841,0
2426,133.703125,59.4081959,-0.043122941,-0.648617371,2.489966555,18.54383038,9.375479552,97.82009565,0
2427,131.234375,50.04848967,0.006102212,-0.286610856,1.679765886,10.42709802,14.30228889,301.2177172,0
2428,97.140625,47.77089438,0.625218075,0.740796144,4.193143813,26.46526062,6.927045631,49.62852693,0
2429,109.0703125,46.03415573,0.242173377,0.222985824,1.892976589,17.05799426,10.43277086,118.9653063,0
2430,102.3515625,35.39433876,0.409204152,1.810187116,6.056020067,30.25044911,5.505104451,31.17418033,0
2431,106.9140625,44.02609797,0.342539848,0.25520681,3.627090301,22.27063851,7.163068116,55.76741228,0
2432,111.3671875,49.55424286,0.526998634,0.593606838,2.235785953,19.07184771,9.659136891,99.29439038,0
2433,139.84375,51.82338358,-0.073519921,-0.295464768,1.644648829,11.68704138,12.3289081,210.0924771,0
2434,134.1796875,49.94488112,-0.052500161,-0.48446845,21.37625418,55.44373059,2.365049021,3.97946517,0
2435,95.0078125,47.68098679,1.003758981,0.993613107,25.43645485,62.60253242,2.396493208,4.445248968,1
2436,98.8125,46.79655937,0.242821425,0.090769048,93.19899666,90.13954547,-0.03797591,-1.936992102,0
2437,98.09375,47.93508591,0.388644925,-0.1035537,1.954849498,14.36805851,9.545054443,114.7976518,0
2438,156.796875,49.09212631,-0.389759739,-0.142639456,3.128762542,19.13134872,8.31056471,78.98819576,0
2439,132.5703125,43.78778433,0.171785921,0.031870887,1.819397993,15.72221736,10.727862,129.8609077,0
2440,94.6328125,47.2053147,0.632996106,0.624554517,2.466555184,15.62338051,8.914768563,99.34845635,0
2441,115.1640625,61.87661328,0.15500145,-0.821791362,122.1538462,104.02012,-0.249913758,-1.826926804,0
2442,117.3515625,49.9291044,0.202081499,-0.123176512,49.63879599,84.30220146,1.262721289,-0.201214265,0
2443,118.2265625,48.00833503,0.211339395,-0.099101522,1.820234114,13.10028052,11.79924513,175.7650929,0
2444,117.0859375,56.77780532,0.116385176,-0.687688373,27.71655518,54.83638565,2.031590564,3.197074818,0
2445,97.1484375,37.16014537,0.457631862,1.767783367,2.464882943,17.64641391,9.645038661,104.4543235,0
2446,127.3359375,57.13652473,0.075524422,-1.016124218,18.79765886,46.8490338,2.809392848,7.741612114,0
2447,117.140625,52.87097124,0.115519858,-0.40919559,0.677257525,10.92071692,18.58749293,371.634043,0
2448,103.1796875,36.67326887,0.334354215,1.551145372,4.022575251,23.80962662,6.670354083,47.73411711,0
2449,125.765625,55.84359917,0.149668411,-0.444070171,2.275083612,14.49491023,10.00420078,124.9557536,0
2450,110.3359375,39.99478039,0.395034264,1.231732615,6.25083612,27.28425173,4.739530792,23.37624386,0
2451,98.4453125,57.02806444,0.555521009,-0.472316151,5.628762542,28.00882521,5.860684818,36.79069151,0
2452,31.25,29.7943472,5.168780031,32.00199897,19.06939799,51.18329936,2.966936784,8.228683085,1
2453,117.2734375,51.70011407,0.031694159,-0.127670389,2.79180602,17.12298519,8.218034596,81.10401068,0
2454,52.265625,38.12673856,2.870490538,10.72618039,31.28344482,61.65925428,1.918327209,2.660526975,1
2455,136.296875,59.46379668,-0.006619942,-0.839473147,8.279264214,38.55522823,4.935809587,23.39748617,0
2456,112.8828125,52.40879296,0.241419528,-0.310060484,12.63879599,42.69215815,3.337903161,9.959742604,0
2457,77.6875,41.74583624,0.779730139,1.904372361,1.346153846,11.82695367,12.72446032,209.814162,0
2458,111.9453125,52.93618041,0.128733436,-0.539791224,1.549331104,12.45567692,11.86534895,180.8384862,0
2459,105.8515625,43.87572824,0.330368901,0.232863671,4.341137124,25.6381564,6.759738745,47.65528484,0
2460,72.3984375,31.99104851,2.675793254,11.95903647,17.67391304,50.81199219,3.161199739,9.063753073,1
2461,146.5,56.18760428,0.062160338,-0.558265446,3.525919732,22.5036637,7.619547996,63.49547767,0
2462,139.5390625,60.54594102,-0.488406788,-0.729511158,192.659699,78.93269273,-1.623120187,1.166159838,0
2463,119.7890625,49.231223,0.354518273,0.089497391,1.883779264,15.30893801,10.75646499,133.1831667,0
2464,75.1015625,35.11918098,2.198113989,8.981400545,20.89464883,54.02381432,2.580942125,5.568507205,1
2465,131.7890625,54.27946382,0.299075552,-0.275467145,3.743311037,22.75722893,8.301567337,74.1890787,0
2466,76.390625,36.80421901,0.88352507,3.122740946,8.984949833,33.55719085,4.068192411,16.89347977,0
2467,116.140625,51.92117439,0.237784555,0.024369963,2.449832776,15.21973915,9.018835981,103.1401103,0
2468,129.296875,52.39563427,-0.149070595,-0.008265002,1.97909699,15.43847638,10.25325049,123.0131031,0
2469,121.296875,30.72009709,-0.009757755,3.312858008,2.16638796,13.74675057,9.709844651,126.8620248,0
2470,119.9609375,50.50826083,0.251724893,-0.114801097,3.407190635,16.41754247,7.029511123,67.46881831,0
2471,125.171875,52.30635558,0.056571872,-0.360770123,2.132107023,12.44563855,10.251278,158.1902038,0
2472,115.984375,46.07483457,0.213390402,0.185460008,3.098662207,20.11019721,7.764124852,67.49359585,0
2473,134.796875,52.86293588,-0.204936016,-0.305418122,2.193143813,13.34568636,9.469100884,127.9909523,0
2474,121.0,44.03159377,0.488572749,0.454950653,3.224080268,18.29331682,7.91116855,76.8208454,0
2475,128.59375,55.22134968,-0.030992975,-0.398107541,15.18812709,47.02982999,3.054503377,8.097409554,0
2476,116.1484375,43.91257114,0.149433145,0.509637818,1.994983278,17.89625365,10.46499324,118.2026094,0
2477,96.296875,48.54417437,0.462261531,0.304179325,11.43143813,43.12352346,3.864211106,14.03501627,0
2478,127.84375,45.63894265,0.003601046,0.485185945,3.817725753,26.23613289,7.28048687,53.47356186,0
2479,42.8671875,28.79788705,4.587357765,27.35593756,21.05602007,52.51075098,2.808475775,7.36393609,1
2480,107.1640625,43.08182211,0.202746956,0.415875367,3.698996656,22.6539999,7.179441499,56.96432043,0
2481,86.6953125,39.37114239,0.472322266,1.305062823,2.411371237,16.23571163,9.830029634,115.6962478,0
2482,132.203125,49.37236692,0.068983802,-0.188895383,2.085284281,13.08121342,10.59186725,151.6794114,0
2483,119.234375,54.07467123,-0.020239711,-0.611059762,33.72408027,69.05211634,1.941636943,2.514493971,0
2484,132.90625,46.97529894,-0.204559481,0.011302447,4.546822742,22.24285196,6.061674671,41.93935655,0
2485,128.8203125,59.62020861,-0.244611199,-0.760371938,113.840301,82.70492183,-0.235687449,-1.284028519,0
2486,146.3515625,51.58088155,-0.127484713,-0.344671241,1.523411371,12.52964193,12.67427176,199.7458726,0
2487,119.0859375,53.7171451,0.206402807,-0.473705761,5.819397993,25.14361741,5.328360339,33.04785106,0
2488,121.3046875,64.67606283,0.047223437,-0.875452106,1.915551839,12.19066995,11.32262583,180.0420357,0
2489,115.4765625,47.23031416,0.125991278,-0.130416331,88.08862876,88.35155438,0.149566003,-1.766947488,0
2490,103.2890625,40.84673188,0.273147236,0.90421686,9.057692308,36.84223596,4.264072524,17.84103965,0
2491,141.6484375,45.21452163,-0.195525045,0.099358317,5.41722408,28.01843047,6.079397014,39.00361018,0
2492,33.765625,30.68170372,5.077813557,29.3851234,20.0819398,53.77126996,2.974657503,8.13773453,1
2493,129.4296875,51.11914447,-0.039083403,-0.015090877,2.506688963,14.45645481,9.242921373,114.7596934,0
2494,105.8515625,30.57549311,0.595646138,3.899363677,3.260033445,20.94119274,7.402200439,60.58877827,0
2495,104.2421875,52.37898942,0.206327465,-0.257105287,2.467391304,17.49413968,8.283748482,78.06669718,0
2496,137.28125,46.80493722,-0.165024015,0.213653325,3.112876254,16.8557167,8.30195407,90.37815044,0
2497,115.0390625,52.53397745,0.072392003,-0.427298261,5.933946488,28.7653083,5.121409292,26.45260411,0
2498,112.3125,51.77214955,0.198717432,-0.378226218,3.923913043,22.33374241,6.929848287,53.79259337,0
2499,104.1796875,46.56974501,0.420015592,0.828797922,1.176421405,12.91352041,13.16504916,198.2617233,1
2500,123.7265625,47.66824068,-0.156403136,-0.23766579,5.132107023,30.16605557,6.13168748,37.44061735,0
2501,97.9609375,45.68359292,0.207489081,0.413454048,2.356187291,20.40661625,9.329371191,89.9383987,0
2502,155.34375,48.62426695,-0.668893751,0.888688256,81.82441472,77.07248644,0.179289646,-1.477986792,0
2503,150.828125,52.60615895,-0.262291657,-0.006883181,2.373745819,13.43844929,9.479700231,128.4593177,0
2504,129.234375,53.82342142,0.136312604,-0.361925451,4.0409699,20.27542362,6.275422209,45.85562744,0
2505,125.59375,45.15588235,0.255375556,0.064282153,6.72993311,34.47610496,5.284199751,27.28353732,0
2506,131.3203125,46.85915292,0.29582662,0.158151056,1.945652174,17.16430211,10.72812275,128.1796425,0
2507,76.3046875,40.31759824,1.586844849,5.187632711,9.080267559,35.21216504,4.561970169,21.33031538,1
2508,116.7265625,40.74898673,0.014801092,0.254086923,1.778428094,12.38013714,11.79283417,186.1725274,0
2509,124.09375,55.75286393,0.02349595,-0.585173084,5.201505017,27.56197694,5.695304104,33.4602323,0
2510,141.078125,43.75528707,0.110249768,0.09244019,2.193143813,14.90130249,9.602397111,114.1485576,0
2511,131.5390625,46.16256978,0.23062012,0.291412888,2.265050167,13.57436409,9.879612173,133.9673782,0
2512,92.25,34.67167432,0.733480055,2.800215994,1.997491639,11.53303357,11.65259839,206.5592948,0
2513,104.3125,47.46688813,0.457779349,0.72297998,0.781772575,10.97846945,17.10977725,328.4087301,0
2514,102.7734375,41.74985308,0.39148463,1.098958064,3.051003344,16.90673533,8.237958449,84.71981794,0
2515,135.2109375,61.27112548,-0.285003623,-1.087748183,52.66053512,85.975536,1.214491704,-0.243286194,0
2516,88.34375,39.93245029,0.681377526,1.411464091,44.66889632,74.658794,1.17853169,-0.397269312,0
2517,100.1953125,37.15719534,0.312657897,1.493755352,0.428093645,8.526606796,24.8038265,687.3500921,0
2518,125.2734375,46.56945667,0.319342293,-0.135216749,10.77424749,41.7316744,3.942901146,14.73531763,0
2519,130.984375,50.8806791,0.119218132,-0.104741057,6.52090301,31.35819701,5.297443955,28.54182418,0
2520,112.9765625,41.13667479,0.287577342,0.725999533,1.950668896,12.22168728,10.95261816,173.7497938,0
2521,13.9765625,32.9406343,5.461851458,31.02640461,175.7842809,45.47368992,-0.590940053,0.826186564,1
2522,126.3359375,49.67287951,-0.009496282,0.007361578,2.464882943,17.92700559,9.156599084,96.73590514,0
2523,128.1796875,50.13737902,0.21875137,-0.328929678,1.654682274,11.32029816,12.85421616,233.0357147,0
2524,95.0625,50.1634438,0.657025774,0.348162566,10.090301,38.94576719,4.103211971,16.36638029,0
2525,63.8203125,40.02097762,1.123180383,2.912521546,1.327759197,12.61798891,12.92099626,201.1263776,0
2526,96.9296875,52.81589243,0.62527019,0.139080905,2.474916388,15.01098392,9.013335192,106.4937967,0
2527,101.1796875,46.49553634,0.475471376,0.338093711,0.821070234,11.84832055,18.28340376,366.3885004,0
2528,121.0234375,48.58698142,0.06460241,0.060616872,2.203177258,19.37483688,9.639352449,95.87661017,0
2529,140.9921875,52.42978878,-0.240785204,-0.487395509,0.968227425,9.341388136,19.03617062,469.5407905,0
2530,11.3125,32.89917125,5.965438526,35.9852318,118.6337793,67.35104707,0.021561324,-0.574656351,1
2531,86.265625,42.17791268,0.627673742,1.147077988,5.306020067,28.62501182,5.843904508,35.00254802,0
2532,66.6875,48.25093101,1.567932843,2.827568398,26.14966555,57.48025842,2.216428138,3.905750406,1
2533,125.0625,45.28361148,0.168011555,-0.347006719,6.300167224,30.12331456,5.512815434,31.68146592,0
2534,134.25,46.67239548,0.095923397,-0.173557912,2.117056856,12.78369088,10.15238859,148.9757299,0
2535,118.453125,44.20263344,0.127504326,0.139725829,1.50083612,12.02919383,12.90421569,211.2273103,0
2536,135.7734375,43.8112455,0.114426617,0.164807911,3.914715719,25.35954335,6.837707267,48.33676914,0
2537,105.4453125,45.49069421,0.309702604,0.463900268,9.754180602,36.29134396,3.81734967,13.91965599,0
2538,118.8046875,41.59234053,-0.045642683,0.674757596,1.972408027,12.77677167,10.83751579,159.9948372,0
2539,126.5078125,49.7862613,-0.19787318,0.034066658,4.226588629,24.86524879,6.323480658,41.32363996,0
2540,25.25,38.45695646,4.254208119,18.29593351,77.04180602,66.903739,0.627086736,-0.290638787,1
2541,95.0625,44.95531636,0.278996642,0.348975928,1.787625418,18.13245711,11.00467852,124.6895145,0
2542,71.359375,39.08079259,2.287652077,7.856506241,56.75334448,80.17684382,0.955179239,-0.646309295,1
2543,96.0234375,46.90256937,0.461657362,0.549333476,2.18645485,13.63135712,10.46573548,142.9578933,0
2544,139.0546875,41.63763108,-0.263634717,0.342177215,2.576086957,16.14239718,9.275018608,104.9026348,0
2545,116.9453125,49.25464899,0.070601114,-0.171238908,1.990802676,17.17339514,9.8006897,102.5519348,0
2546,138.3828125,51.9926559,0.090559201,-0.325004238,2.142140468,16.38846554,9.941254871,118.8334048,0
2547,116.515625,54.73629743,-0.074001468,-0.655227268,2.783444816,22.83379149,8.58105787,74.90205148,0
2548,131.328125,56.3006868,-0.064586364,-0.451846912,1.127090301,13.88307246,13.69309902,200.7312132,0
2549,134.5390625,51.38030726,-0.003914972,-0.103663031,4.546822742,23.80502564,6.399416857,45.24619024,0
2550,105.3125,49.46348874,0.312940282,-0.203728613,2.927257525,18.25366302,8.844281163,89.97990091,0
2551,115.375,52.62589073,0.448982415,0.104403587,3.35451505,18.36574911,7.358722453,65.76400605,0
2552,104.5859375,45.45972244,0.50830202,0.270972777,2.428093645,20.79882168,9.659845065,97.31050931,0
2553,139.765625,54.44427833,-0.28414511,-0.057238775,33.52842809,73.82036654,1.907728637,1.910371429,0
2554,128.6328125,49.5977367,0.029811004,0.137979211,2.098662207,13.12629538,10.3850262,146.4278269,0
2555,101.109375,44.96478385,0.46684233,0.650444999,4.303511706,22.90227211,5.918597012,38.15288961,1
2556,57.390625,37.82757641,2.789850937,10.94181791,15.89381271,46.54646251,3.364582732,11.32737864,1
2557,31.5078125,50.32503665,3.407176389,10.56814086,50.03762542,62.76227449,1.508049573,1.452347975,1
2558,106.46875,51.63391834,0.188105485,-0.354754484,3.415551839,22.06539518,8.517893661,78.34427855,0
2559,109.875,55.66304878,0.308153932,-0.167467369,2.79264214,19.06156579,8.034273636,70.95391623,0
2560,111.9765625,46.13185329,0.411419097,0.734632732,2.029264214,16.23922271,10.4521621,123.1906171,0
2561,129.390625,53.36493382,-0.047934443,-0.699806501,3.153010033,16.3118901,7.290447519,70.26916768,0
2562,113.28125,50.30903521,0.270320104,-0.141257736,15.18561873,48.6352611,3.258041671,9.544323988,0
2563,114.5625,49.02960681,-0.088392656,-0.371767331,0.682274247,9.586748109,20.89849632,492.1446114,0
2564,127.6640625,48.41233658,0.026623892,0.049816577,43.52842809,72.25798051,1.254912222,-0.069708186,0
2565,126.609375,54.86691774,0.113097091,-0.481481775,3.408026756,20.56600604,8.037080331,73.4282662,0
2566,27.9453125,28.51817091,5.915666072,38.4765475,148.8695652,64.92165108,-0.075444948,-0.707474459,1
2567,110.0625,48.79337013,0.301432845,0.473090495,2.069397993,12.88232176,10.45706692,152.6709876,0
2568,114.5078125,53.90239966,0.201161383,-0.024788844,1.946488294,13.38173065,10.00796731,134.2389095,0
2569,109.96875,43.48112692,0.103097531,0.288852199,3.272575251,17.09478642,7.02462355,64.85060695,0
2570,125.765625,50.13769857,0.104840593,-0.368207209,1.91722408,12.9919838,10.31688551,145.8156643,0
2571,102.1328125,48.69137037,0.243291568,-0.29340114,3.83361204,22.80225977,7.327848674,58.30653268,0
2572,137.9140625,42.67446312,0.029335768,0.064701816,1.256688963,11.72162469,13.3860628,225.6747437,0
2573,106.234375,47.10236266,0.506885872,0.48648332,2.569397993,14.98737596,9.119412833,106.809231,0
2574,121.5234375,54.66645521,-0.015535059,-0.169556872,3.316053512,19.42523898,7.706359455,69.56088727,0
2575,39.3046875,42.67565879,3.281882772,10.82247601,122.5443144,78.48136696,-0.164463138,-1.039777817,1
2576,124.71875,45.7721834,0.17904232,0.404754632,1.107859532,12.11673592,15.15195106,270.0765104,0
2577,132.6875,42.31259232,-0.030860081,0.556169467,2.036789298,12.90375944,10.63877282,155.6587081,0
2578,104.5625,46.22664106,0.320866577,0.370896778,0.948160535,12.77509289,15.25125542,250.1172532,0
2579,96.1953125,45.01719439,0.493427053,0.255622873,1.295150502,14.87553748,13.32915082,189.4480103,0
2580,147.9921875,50.37895395,-0.319965154,-0.14620636,1.269230769,14.53594632,13.09875392,186.8774598,0
2581,132.71875,51.83325692,0.004074166,-0.108813905,1.918060201,14.17184222,10.39242998,132.5618701,0
2582,121.734375,50.76007972,-0.045391064,-0.114901285,7.165551839,31.10255478,4.897418603,24.27844751,0
2583,125.359375,48.81945923,0.021094901,0.185031317,2.943979933,22.4774366,8.530283999,76.17139475,0
2584,114.7578125,42.15665467,0.541743598,0.897907427,2.703177258,16.95596372,9.240568738,104.1146763,0
2585,113.0546875,47.9155032,0.512237785,0.729326602,1.235785953,14.6368387,13.67109613,200.3152261,0
2586,71.6875,42.10807338,1.208165623,2.246937529,80.81103679,96.41216433,0.523340954,-1.528430595,0
2587,129.5859375,49.56979413,0.082476731,-0.280117884,3.927257525,21.06250991,7.339362305,61.8314129,0
2588,122.390625,48.13007025,0.048639111,-0.268255304,1.413879599,12.1509503,12.38071027,196.6790952,0
2589,97.3359375,43.62075147,0.322209176,0.767282698,7.352006689,36.60675054,5.11757834,25.53894538,0
2590,113.6875,45.65936206,0.30847785,-0.11029069,36.09615385,56.95591752,1.242758696,0.156954171,0
2591,150.2421875,52.53774627,-0.299799104,-0.406915555,1.156354515,10.35215073,15.83492327,328.6210528,0
2592,124.9921875,55.75006952,-0.131174189,-0.591006571,3.806856187,22.38098183,7.091617233,55.8307921,0
2593,126.1484375,51.74835291,-0.105236956,-0.477203193,3.12541806,23.00376564,8.136346013,69.11075646,0
2594,83.546875,43.66954377,0.659497694,1.547980343,2.251672241,18.10031612,9.681227075,102.5131872,0
2595,122.6015625,42.58398684,0.312153749,0.637127794,2.205685619,14.38770963,10.36281841,135.1375561,0
2596,86.9765625,48.25752287,1.664957245,3.479541913,22.90384615,55.94717963,2.621128662,6.138580656,1
2597,125.5234375,48.97064887,-0.012761178,-0.135335723,4.819397993,29.39252558,6.634816133,45.04538323,0
2598,138.859375,54.52962704,-0.175716562,-0.531380958,9.881270903,38.30297652,4.186832265,17.1203435,0
2599,131.453125,49.75563086,-0.050815699,-0.057731309,2.056856187,13.27185941,10.63024712,149.178764,0
2600,116.75,49.49431786,0.093094606,-0.199560546,3.753344482,22.11954894,6.611707408,47.45149761,0
2601,128.9375,53.09201182,0.148013471,-0.305654401,2.194816054,13.09476675,9.859532974,138.6896311,0
2602,110.1484375,53.44157,0.416257923,-0.202093554,4.441471572,24.93826664,6.502653188,45.24228911,0
2603,125.5390625,54.15918412,0.143623857,-0.254128759,130.1187291,70.44556676,-0.628429484,-0.663865113,0
2604,91.7109375,46.24614044,0.635000442,0.843381216,2.859531773,20.94063917,8.362498476,74.4276665,0
2605,129.28125,48.47050287,0.495176145,0.220304956,5.409698997,28.78186394,6.132046831,39.03238311,0
2606,120.265625,51.03682561,0.150724608,-0.351976822,1.336956522,13.3637434,13.4926617,210.954634,0
2607,74.2421875,35.31769787,2.193684838,9.04864641,38.51254181,77.83778912,1.600997903,0.747279614,1
2608,100.9453125,37.46650767,0.651012021,1.952602377,1.599498328,13.06899493,12.1189207,179.8009198,0
2609,128.921875,50.56301906,-0.020400035,-0.071291252,2.025919732,14.66790106,10.02178932,122.6283338,0
2610,88.375,34.67009699,0.840413309,3.733146963,1.359531773,15.79497087,12.58412525,165.7400762,0
2611,134.109375,46.15382473,-0.101753912,0.072376284,1.369565217,13.3716071,12.58637742,183.6876635,0
2612,127.046875,62.17702291,0.05178759,-0.737899555,2.211538462,14.58281279,9.326137375,111.1501234,0
2613,130.5625,44.31734811,0.047589503,0.358632106,1.41722408,12.0987024,13.95994635,238.8450913,0
2614,36.515625,30.75533093,5.538119728,36.61006208,56.81187291,86.6066178,1.174596115,-0.274811991,1
2615,118.4921875,36.87393984,0.202594261,1.45849392,1.196488294,11.73455098,15.00951407,272.5137052,0
2616,134.203125,45.77925284,0.02801394,-0.108025926,6.273411371,28.61054362,5.08046732,26.97466407,0
2617,95.296875,42.39073443,0.59434144,1.222001628,3.410535117,17.68749126,7.213441196,64.55625392,0
2618,105.234375,43.5060133,0.44200778,0.442179376,2.735785953,16.05109183,8.618256548,91.99524506,0
2619,118.4765625,51.06536327,0.212851165,-0.307704718,2.173076923,13.22468469,9.945476766,138.6854443,0
2620,131.1640625,58.61764044,-0.148873576,-0.617686491,4.540133779,28.25675214,6.72833019,46.39532067,0
2621,134.828125,48.60396547,0.055082002,0.083608985,26.04849498,62.07061996,2.167364159,3.11293088,0
2622,135.859375,45.01418776,-0.023206668,-0.194534824,1.205685619,14.84939447,13.78808579,200.0352658,0
2623,116.0,40.10942065,0.041491573,0.836908175,1.232441472,10.66114524,15.03675426,297.8198544,0
2624,116.1640625,40.20975809,0.189361842,0.487627293,1.838628763,13.37539595,10.60708649,145.0752045,0
2625,112.7265625,48.38819504,-0.069772222,-0.049167573,2.77006689,16.13482514,8.718611077,96.83554629,0
2626,122.8671875,51.78899061,0.302443721,-0.217132354,2.001672241,17.0884967,9.464110361,98.25939901,0
2627,105.9453125,47.58714187,0.352501941,-0.015239727,2.591973244,17.96887133,8.549350104,84.52700935,0
2628,134.6640625,49.79211116,0.002101963,-0.231075115,6.162207358,27.43869012,5.116015318,28.79016775,0
2629,103.6484375,52.5996955,0.161363018,0.006547503,4.318561873,24.46411658,6.245707699,41.2940032,0
2630,71.8359375,41.58458574,1.36749263,3.81361683,2.822742475,21.74414967,8.886982961,83.68346619,1
2631,126.1328125,51.78944317,-0.098372045,-0.68067275,3.772575251,20.62514093,6.927002803,54.31595774,0
2632,104.3125,56.11730877,0.437168192,-0.341436768,4.364548495,22.95449652,6.209102155,41.97580269,0
2633,76.671875,50.07230855,1.797571445,3.100705383,1.289297659,11.07083845,16.43405227,314.1971868,1
2634,96.53125,35.62169667,0.510013768,2.273396138,1.740802676,12.15093376,11.44176342,184.0322005,0
2635,128.75,50.84550742,-0.09537627,0.020132088,4.483277592,28.00278691,6.299778338,38.99483589,0
2636,102.1328125,42.6715968,0.391336211,0.906098802,1.325250836,11.67395972,13.47769707,228.9000004,0
2637,137.546875,51.36980804,-0.174958562,-0.122366299,2.882107023,21.46390719,8.664965173,80.40178923,0
2638,122.8671875,50.38622255,0.165695704,-0.200632152,3.172240803,21.01107604,8.114895818,72.80672387,0
2639,162.203125,57.65283484,-0.709725342,-0.183246349,163.423913,59.82113862,-1.319395245,1.388856796,0
2640,100.859375,41.68046874,0.463607197,0.958974927,2.4590301,15.07825164,8.517678774,94.02267586,0
2641,95.390625,57.46088811,0.850746019,-0.112877154,11.2951505,44.43700976,4.134948641,16.12329194,1
2642,86.5390625,38.71145307,1.803818291,5.52675691,10.14046823,37.15085402,4.034846654,16.83663613,1
2643,126.5546875,53.52055805,0.11648633,-0.27756295,16.89632107,51.41645124,2.934545546,7.168551386,0
2644,121.484375,53.67348979,-0.16900541,-0.431004863,12.82190635,43.90215125,3.634907553,12.42359619,0
2645,106.921875,50.29516151,0.068081305,-0.150225969,0.678929766,11.30863423,18.27913989,352.1423554,0
2646,155.515625,45.6362973,-0.250418306,0.392090588,23.2909699,59.90103839,2.301092596,3.570090979,0
2647,122.625,50.86962502,0.173380215,-0.278179237,2.234949833,16.40328346,9.247466064,100.2208109,0
2648,118.1328125,55.75551698,0.133779037,-0.450082238,1.423913043,13.55751023,11.85484494,162.5595098,0
2649,133.390625,50.45422343,-0.083811411,-0.281952364,2.563545151,16.65005174,9.19569999,100.9600465,0
2650,132.9765625,54.24747472,-0.146547777,-0.45516591,1.692307692,11.93077753,12.48405637,206.7724473,0
2651,91.9296875,41.04783482,0.556661521,1.491052481,3.18729097,19.59634562,8.178234227,76.08057257,0
2652,117.078125,47.29472245,0.344813493,0.350450039,2.9590301,20.95513986,7.885172281,66.23555617,0
2653,120.265625,48.16110405,0.392295126,0.110808867,1.313545151,11.98471088,13.10738054,211.8084809,0
2654,113.203125,51.85758132,0.307463696,0.137797193,2.074414716,18.64194342,9.805805146,100.742006,0
2655,107.53125,51.94151421,0.390415163,-0.45585779,3.173913043,17.03105137,7.480155863,70.90135354,0
